,Unnamed: 0,latitude,longitude,neighborhood,seller_id,seller_city,seller_state,real_estate_agency,seller_cancelations,seller_claims,seller_handling_time,seller_sales,currency_id,item_condition,has_air_conditioning,bedrooms,covered_area,full_bathrooms,rooms,total_area,operation,property_type,food_and_drinks_stores,spa,transport_facilities,parking,school_universities,airports,hospitals,retail_stores,laundry,gym,pet_services,car_services,culture_and_entertainment,house_services,public_forces,banks_atms,green_spaces,funerary_services,dist_to_popular_neighborhood,Cocheras,Cantidad de pisos,Disposición,Antigüedad,img_count,description,real_neighborhood,Antigüedad_discretizada,has_pool,has_terrace,has_jacuzzi,has_washer,has_gym,has_cochera,has_amenities,has_elevator,has_parquet_floor,has_security,has_service_dependency,is_luminous,is_recycled,needs_recycling,has_underfloor_heating,was_revaluated,allows_pets,tipo_inmueble,comuna_caba,avg_crime,close_places,expensas_discretizadas,price,pred_price
0,9738,-34.653088,-58.517506,22,663604354.0,220,1,True,0.0,0.0,0.0,0.0,0,1,True,3.0,82.0,2.0,4.0,105.0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,2,0,0,0,1,0,29730,0.0,5.0,3,15.0,26.0,9372,15,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,9,9462.666666666666,7,1,159000.0,129733.80504300148
1,50735,-34.587826,-58.42008,29,149579252.0,22,1,True,0.0,0.0,0.0,0.0,0,0,False,1.0,48.0,1.0,2.0,48.0,0,0,5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,26874,0.0,7.0,1,0.0,18.0,24068,20,0,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,1,14,12654.333333333334,9,3,186999.0,94485.42740468784
2,52830,-34.577297,-58.428833,29,296710190.0,256,1,True,0.0,0.0,0.0,0.0,0,0,False,1.0,27.0,1.0,1.0,27.0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,30279,0.0,7.0,0,0.0,6.0,4364,20,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,14,12654.333333333334,5,1,64900.0,82052.01804112559
3,6589,-34.634586,-58.397984,3,204231239.0,79,1,True,0.0,0.0,0.0,0.0,0,1,False,1.0,41.0,1.0,2.0,73.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,5164,0.0,1.0,0,40.0,24.0,51384,24,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,4,15810.666666666666,3,1,98000.0,100454.07982869494
4,8854,-34.550545,-58.4859,44,482702462.0,249,1,True,0.0,0.0,0.0,0.0,0,1,False,3.0,77.0,1.0,4.0,89.0,0,0,1,0,0,0,1,0,1,0,0,1,0,3,0,0,0,1,0,0,32261,0.0,4.0,1,35.0,16.0,33627,29,1,False,True,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,1,12,8322.666666666666,8,2,135000.0,115682.83801818168
5,43270,-34.57795,-58.49023,61,135274836.0,33,1,True,0.0,0.0,0.0,0.0,0,1,True,1.0,49.0,1.0,2.0,49.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,29163,1.0,10.0,1,12.0,14.0,24242,46,2,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,1,12,8322.666666666666,3,1,180000.0,93588.41388665032
6,22512,-34.62322,-58.42053,10,60463520.0,260,1,True,0.0,0.0,0.0,0.0,0,0,False,1.0,95.0,1.0,1.0,95.0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,12323,0.0,4.0,1,0.0,19.0,40325,6,0,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,1,5,8856.0,7,1,97000.0,110018.51477976193
7,29300,-34.59456,-58.446022,51,494866546.0,361,1,True,0.0,0.0,0.0,0.0,0,0,False,1.0,35.0,1.0,2.0,35.0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,1,0,7922,1.0,5.0,0,0.0,30.0,22385,35,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1,15,9496.0,7,1,82000.0,99395.996022547
8,11100,-34.575428,-58.441628,15,582157337.0,256,1,True,0.0,0.0,0.0,0.0,0,0,False,1.0,30.0,1.0,1.0,36.0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,14229,0.0,1.0,1,0.0,22.0,44844,20,0,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,1,14,12654.333333333334,6,3,81090.0,89706.92194901402
9,38837,-34.60315,-58.415657,1,155651025.0,8,1,True,0.0,0.0,0.0,0.0,0,1,False,3.0,94.0,1.0,4.0,102.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,26642,0.0,1.0,1,45.0,30.0,42685,1,1,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,1,5,8856.0,6,0,158000.0,129555.59884956703
10,25706,-34.58874,-58.493084,58,130365671.0,151,0,True,0.0,0.0,0.0,0.0,0,1,False,1.0,50.0,1.0,2.0,50.0,0,0,3,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,29997,0.0,5.0,2,40.0,15.0,40750,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,15,9496.0,8,3,115000.0,98127.0139635641
11,20847,-34.596504,-58.374203,43,46967761.0,79,1,True,0.0,0.0,0.0,0.0,0,1,True,1.0,50.0,1.0,2.0,50.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214,0.0,7.0,2,71.0,23.0,11327,28,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,24616.0,1,1,95000.0,93449.96729527414
12,56911,-34.5638,-58.464195,5,770327624.0,290,1,True,0.0,0.0,0.0,0.0,0,1,False,2.0,66.0,2.0,3.0,72.0,0,0,6,0,0,0,2,0,0,2,0,1,0,1,0,0,0,0,0,0,13983,0.0,7.0,2,15.0,10.0,22658,4,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,13,9387.333333333334,12,1,185000.0,118791.40055609675
13,34920,-34.628384,-58.470943,18,248130773.0,361,1,True,0.0,0.0,0.0,0.0,0,1,False,2.0,71.0,2.0,3.0,80.0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15768,0.0,7.0,2,36.0,9.0,23426,12,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,7,12391.333333333334,5,1,115000.0,116479.79073358576
14,25552,-34.589005,-58.506405,58,201949367.0,319,0,True,0.0,0.0,0.0,0.0,0,1,True,1.0,46.0,1.0,2.0,68.0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,33233,1.0,5.0,2,6.0,24.0,8679,42,2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,1,12,8322.666666666666,5,1,145000.0,102230.05561291488
15,40315,-34.611446,-58.420994,1,443129339.0,249,1,True,0.0,0.0,0.0,0.0,0,0,True,2.0,76.0,2.0,3.0,89.0,0,0,3,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,22610,1.0,6.0,1,0.0,9.0,23647,1,0,True,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False,1,5,8856.0,8,2,195000.0,116163.61854233267
16,28037,-34.615974,-58.495827,25,32351764.0,288,0,True,0.0,0.0,0.0,1.0,0,1,False,1.0,28.0,1.0,1.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21943,0.0,6.0,2,14.0,14.0,50409,17,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,10,7686.666666666667,1,1,74000.0,84579.91473791489
17,29660,-34.597775,-58.42644,51,1004549529.0,357,0,True,0.0,0.0,0.0,0.0,0,0,False,1.0,46.0,1.0,2.0,56.0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,30519,0.0,1.0,2,0.0,30.0,43955,35,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,15,9496.0,5,1,170854.0,101809.04422763348
18,11305,-34.574257,-58.460922,15,822502309.0,326,0,True,0.0,0.0,0.0,0.0,0,1,True,1.0,55.0,2.0,2.0,55.0,0,0,2,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,4578,0.0,6.0,1,30.0,14.0,4626,10,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,13,9387.333333333334,7,1,135000.0,104083.09180519462
19,25113,-34.605,-58.459476,54,208338385.0,357,0,True,0.0,0.0,0.0,0.0,0,1,False,1.0,40.0,1.0,2.0,44.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1400,0.0,6.0,1,50.0,15.0,20948,38,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,1,11,8023.333333333333,5,2,79500.0,90202.6948410637
20,7827,-34.639595,-58.500664,56,233548017.0,363,1,True,0.0,0.0,0.0,0.0,0,0,True,1.0,46.0,1.0,2.0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,16760,1.0,6.0,2,0.0,10.0,5648,40,0,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,1,10,7686.666666666667,3,1,115000.0,99669.53085249939
21,2833,-34.56699,-58.43172,21,256791961.0,311,0,True,0.0,0.0,0.0,0.0,0,1,False,2.0,75.0,1.0,3.0,90.0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,29101,0.0,7.0,1,40.0,22.0,42037,20,1,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,1,14,12654.333333333334,7,2,179000.0,115244.18763516114
22,51466,-34.586445,-58.414337,29,228502177.0,257,1,True,0.0,0.0,0.0,0.0,0,1,False,2.0,73.0,2.0,3.0,80.0,0,0,5,0,0,1,1,0,0,0,0,1,0,0,2,0,0,1,0,0,19942,0.0,7.0,1,24.0,12.0,2691,20,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,14,12654.333333333334,11,1,169000.0,118111.82489129384
23,8973,-34.55525,-58.49051,44,394048426.0,33,1,True,0.0,0.0,0.0,0.0,0,0,False,2.0,62.0,1.0,3.0,74.0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,0,0,0,0,0,32555,0.0,4.0,2,0.0,17.0,29863,29,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,12,8322.666666666666,6,3,187000.0,129586.65863203464
24,8642,-34.550476,-58.47213,44,478658291.0,381,1,True,0.0,0.0,0.0,0.0,0,1,False,2.0,48.0,1.0,3.0,48.0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,28576,0.0,4.0,3,21.0,18.0,7546,29,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,12,8322.666666666666,4,1,109000.0,94546.69727792205
25,45626,-34.628685,-58.45269,12,313939350.0,26,1,True,0.0,0.0,0.0,0.0,0,1,False,2.0,55.0,1.0,3.0,58.0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,701,0.0,7.0,3,66.0,17.0,6169,12,3,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1,7,12391.333333333334,7,1,103000.0,106764.97762896829
26,50992,-34.585396,-58.41657,29,354334553.0,33,1,True,0.0,0.0,0.0,0.0,0,1,False,3.0,83.0,1.0,4.0,86.0,0,0,1,1,0,1,3,0,2,0,0,0,0,0,0,0,0,2,2,0,22666,0.0,5.0,0,70.0,15.0,18548,20,3,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1,14,12654.333333333334,12,2,152000.0,120001.90078908134
27,44783,-34.618958,-58.43313,12,60463520.0,260,1,True,0.0,0.0,0.0,0.0,0,1,False,4.0,99.0,3.0,5.0,104.0,0,0,7,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,18369,0.0,9.0,2,50.0,24.0,19538,7,1,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,1,6,7021.333333333333,13,0,199500.0,128835.25986303971
28,22331,-34.608215,-58.39336,16,229270652.0,256,1,True,0.0,0.0,0.0,5.0,0,1,False,3.0,95.0,3.0,4.0,98.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20315,0.0,8.0,0,30.0,14.0,4131,2,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3,14073.666666666666,2,2,185000.0,116641.92252477148
29,10810,-34.576687,-58.448776,15,692350948.0,379,1,True,0.0,0.0,0.0,0.0,0,1,True,1.0,37.0,1.0,2.0,37.0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,2,0,0,4160,0.0,1.0,3,40.0,27.0,25577,10,1,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,1,13,9387.333333333334,8,1,80000.0,87728.54785449733
30,26121,-34.568962,-58.454323,9,218460100.0,33,1,True,0.0,0.0,0.0,0.0,0,1,True,2.0,73.0,1.0,3.0,78.0,0,0,2,0,0,0,0,0,1,0,0,2,1,0,1,0,0,2,0,0,4908,1.0,3.0,1,45.0,30.0,45571,10,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,13,9387.333333333334,9,2,230000.0,127919.81360750357
31,45054,-34.62264,-58.444027,12,200130914.0,79,1,True,0.0,0.0,0.0,0.0,0,1,False,3.0,112.0,2.0,4.0,124.0,0,0,5,0,0,0,4,0,0,0,0,2,0,0,0,1,0,0,0,0,4550,0.0,7.0,2,68.0,27.0,9141,7,3,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,8,6,7021.333333333333,12,0,199000.0,134023.65394480518
32,23138,-34.62464,-58.413727,10,155878175.0,79,1,True,0.0,0.0,0.0,0.0,0,1,False,1.0,30.0,1.0,2.0,30.0,0,0,2,0,0,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,15425,0.0,7.0,2,22.0,7.0,51743,6,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,5,8856.0,8,1,73000.0,85338.19602182537
33,51581,-34.59715,-58.415863,29,743548350.0,79,1,True,0.0,0.0,0.0,0.0,0,0,False,1.0,41.0,1.0,2.0,44.0,0,0,2,0,0,0,1,0,2,0,0,1,0,2,0,0,0,0,0,1,24767,0.0,7.0,0,0.0,11.0,22991,20,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,14,12654.333333333334,9,3,105900.0,93342.56128787875
34,30072,-34.598083,-58.43227,51,167517417.0,33,1,True,0.0,0.0,0.0,0.0,0,0,True,0.0,28.0,1.0,1.0,32.0,0,0,6,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,27273,1.0,1.0,0,0.0,18.0,34302,35,0,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1,15,9496.0,10,3,62488.0,97882.08715151522
35,6043,-34.626022,-58.37898,47,97542006.0,33,1,True,0.0,0.0,0.0,0.0,0,1,False,2.0,60.0,1.0,3.0,60.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,9653,0.0,6.0,3,95.0,14.0,26547,11,3,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1,1,24616.0,6,1,109000.0,110991.20708712112
36,33923,-34.627872,-58.468994,18,815961258.0,79,1,True,0.0,0.0,0.0,0.0,0,1,False,2.0,86.0,2.0,3.0,96.0,0,0,4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,14749,0.0,7.0,2,80.0,23.0,47224,12,3,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,8,7,12391.333333333334,7,2,98000.0,118400.99259541846
37,33100,-34.622784,-58.459927,18,588844953.0,140,1,True,0.0,0.0,0.0,0.0,0,1,False,5.0,280.0,3.0,6.0,280.0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4646,1.0,1.0,1,40.0,16.0,26232,12,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,7,12391.333333333334,6,0,330000.0,132714.36133766233
38,33758,-34.623344,-58.470146,18,200698192.0,33,1,True,0.0,0.0,0.0,0.0,0,1,False,2.0,64.0,2.0,3.0,70.0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,12564,0.0,2.0,1,20.0,30.0,35418,12,2,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,1,7,12391.333333333334,6,1,110000.0,118518.4245198412
39,47939,-34.617775,-58.43879,12,614979314.0,256,1,True,0.0,0.0,0.0,0.0,0,1,True,2.0,55.0,1.0,3.0,55.0,0,0,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,12616,0.0,7.0,3,22.0,13.0,23241,7,2,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,1,6,7021.333333333333,12,2,105000.0,104049.50385876623
40,26930,-34.60094,-58.404823,28,1038395342.0,256,1,True,0.0,0.0,0.0,0.0,0,1,False,3.0,100.0,2.0,4.0,110.0,0,0,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,1,0,0,15553,1.0,7.0,1,40.0,13.0,1472,2,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,1,3,14073.666666666666,8,2,230000.0,130347.0017251083
41,42001,-34.56825,-58.50493,61,142533247.0,389,1,True,0.0,0.0,0.0,1.0,0,1,False,3.0,107.0,3.0,4.0,107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,33588,1.0,1.0,1,9.0,25.0,20620,46,2,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,1,12,8322.666666666666,2,1,230000.0,124405.87430463967
42,49319,-34.585182,-58.414288,29,337133184.0,256,1,True,0.0,0.0,0.0,0.0,0,1,False,2.0,45.0,1.0,3.0,45.0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,2,0,0,2,2,0,19548,0.0,1.0,1,24.0,13.0,14505,20,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,14,12654.333333333334,12,2,98000.0,97494.50358633959
43,17392,-34.62874,-58.433846,36,631327013.0,249,1,True,0.0,0.0,0.0,0.0,0,1,False,0.0,29.0,1.0,1.0,32.0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9590,1.0,4.0,0,5.0,24.0,6986,22,4,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,1,7,12391.333333333334,5,1,79000.0,90184.75253205532
44,52623,-34.594616,-58.414864,29,56917912.0,256,1,True,0.0,0.0,0.0,0.0,0,0,True,0.0,36.0,1.0,1.0,41.0,0,0,2,0,0,0,2,0,2,0,0,1,0,2,0,0,0,0,0,0,23000,1.0,7.0,1,0.0,6.0,39606,20,0,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,1,14,12654.333333333334,9,3,100000.0,98167.81694468504
45,20121,-34.658867,-58.478996,55,263176641.0,220,1,True,0.0,0.0,0.0,0.0,0,1,False,2.0,60.0,1.0,3.0,154.0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2946,0.0,6.0,3,50.0,5.0,51214,39,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,8,10510.666666666666,4,3,80000.0,127666.37986291488
46,8683,-34.547844,-58.472393,44,233505923.0,116,1,True,0.0,0.0,0.0,0.0,0,1,True,2.0,82.0,1.0,3.0,92.0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,1,0,0,0,0,0,29768,1.0,4.0,2,9.0,30.0,11715,29,2,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2,12,8322.666666666666,6,0,250000.0,116772.88692294367
47,15035,-34.611637,-58.49471,52,436708803.0,383,1,True,0.0,0.0,0.0,0.0,0,1,False,1.0,36.0,1.0,2.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,23599,0.0,6.0,3,50.0,6.0,12713,36,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1,11,8023.333333333333,3,1,68000.0,82292.7509541847
48,43458,-34.578884,-58.48303,61,195203428.0,290,1,True,0.0,0.0,0.0,0.0,0,0,True,2.0,78.0,2.0,3.0,80.0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,21691,1.0,5.0,2,0.0,13.0,35118,46,0,True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,False,False,1,12,8322.666666666666,8,0,310000.0,115043.4592815517
49,33803,-34.63464,-58.466427,18,233419735.0,33,1,True,0.0,0.0,0.0,0.0,0,1,False,2.0,58.0,1.0,3.0,62.0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,7843,1.0,7.0,2,12.0,30.0,6594,12,2,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,1,7,12391.333333333334,5,2,155000.0,117512.57613474014
50,44307,-34.575096,-58.491627,61,492997579.0,141,1,True,0.0,0.0,0.0,0.0,0,0,False,1.0,70.0,1.0,1.0,70.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,30735,0.0,5.0,1,0.0,7.0,19651,46,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1,12,8322.666666666666,4,3,129900.0,106563.70841341988
51,15671,-34.60764,-58.509193,53,233506355.0,125,1,True,0.0,0.0,0.0,0.0,0,0,False,2.0,70.0,2.0,3.0,85.0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,3,0,0,32248,1.0,5.0,0,0.0,19.0,5935,37,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1,11,8023.333333333333,8,1,209000.0,126794.14736832607
52,42943,-34.575016,-58.476227,61,233419735.0,33,1,True,0.0,0.0,0.0,0.0,0,1,False,1.0,46.0,1.0,2.0,65.0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,1,0,0,1,0,0,15698,1.0,5.0,2,1.0,20.0,6590,46,0,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,2,12,8322.666666666666,7,1,184000.0,106144.14605019058
53,41489,-34.56217,-58.488647,61,233499181.0,357,0,True,0.0,0.0,0.0,0.0,0,1,True,1.0,51.0,1.0,2.0,67.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,31435,0.0,5.0,3,13.0,28.0,12475,46,2,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,2,12,8322.666666666666,3,1,119000.0,101124.10946993738
54,38557,-34.611446,-58.420994,1,251288104.0,256,1,True,0.0,0.0,0.0,0.0,0,0,True,1.0,50.0,1.0,2.0,57.0,0,0,3,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,22610,0.0,6.0,1,0.0,18.0,27348,1,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,5,8856.0,8,3,115000.0,105197.62485822513
55,45520,-34.62005,-58.43866,12,151624011.0,22,1,True,0.0,0.0,0.0,0.0,0,1,False,3.0,98.0,2.0,4.0,111.0,0,0,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,12386,1.0,18.0,2,36.0,19.0,47777,7,1,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,8,6,7021.333333333333,12,2,260000.0,121911.30180068543
56,33562,-34.63557,-58.468563,18,167144578.0,288,0,True,0.0,0.0,0.0,0.0,0,0,True,0.0,32.0,1.0,1.0,37.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8208,1.0,7.0,1,0.0,20.0,27970,12,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1,7,12391.333333333334,2,3,79000.0,94628.96389484125
57,32299,-34.589348,-58.40204,4,234538538.0,256,1,True,0.0,0.0,0.0,0.0,0,1,True,1.0,40.0,1.0,2.0,40.0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,5034,1.0,7.0,2,36.0,12.0,33150,27,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,2,7633.666666666667,8,2,128000.0,95380.49917869168
58,10070,-34.639843,-58.523914,22,165336117.0,373,1,True,0.0,0.0,0.0,0.0,0,1,False,0.0,34.0,1.0,1.0,40.0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,2,0,0,32996,0.0,4.0,3,10.0,12.0,48417,14,2,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1,9,9462.666666666666,6,1,63000.0,79193.39460907145
59,54890,-34.561905,-58.453823,5,202783995.0,33,1,True,0.0,0.0,0.0,0.0,0,0,True,1.0,42.0,1.0,2.0,47.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,4,0,0,10262,0.0,12.0,1,0.0,30.0,20639,4,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,13,9387.333333333334,8,2,155000.0,92300.71333008652
60,5813,-34.621834,-58.371395,47,481178808.0,33,1,True,0.0,0.0,0.0,0.0,0,1,False,0.0,25.0,1.0,1.0,25.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18050,0.0,6.0,3,40.0,14.0,36582,32,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,7,1,24616.0,4,1,65000.0,76391.65127182538
61,11244,-34.573257,-58.446655,15,288479822.0,33,1,True,0.0,0.0,0.0,0.0,0,1,True,2.0,71.28,2.0,3.0,77.4,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,7701,0.0,6.0,3,35.0,16.0,47189,10,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1,13,9387.333333333334,8,2,210000.0,114025.40240692625
62,11997,-34.649258,-58.48926,19,165336117.0,373,1,True,0.0,0.0,0.0,0.0,0,0,False,2.0,62.57,1.0,3.0,74.21,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,1,1255,1.0,11.0,0,0.0,17.0,14351,21,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,8,9,9462.666666666666,6,3,127000.0,129659.73073054722
63,43964,-34.57274,-58.499325,61,534416888.0,226,1,True,0.0,0.0,0.0,0.0,0,1,False,2.0,56.0,1.0,3.0,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,32939,0.0,3.0,3,12.0,14.0,1997,46,2,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,1,12,8322.666666666666,5,1,159000.0,111640.49617243862
64,34929,-34.632362,-58.470078,18,239660437.0,8,1,True,0.0,0.0,0.0,0.0,0,1,True,1.0,27.0,1.0,2.0,27.0,0,0,4,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,11776,0.0,7.0,1,5.0,9.0,27923,12,4,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,1,7,12391.333333333334,7,3,69900.0,86209.67548484851
65,13972,-34.605606,-58.496277,52,395255653.0,79,1,True,0.0,0.0,0.0,0.0,0,1,False,1.0,50.0,1.0,2.0,55.0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,27527,0.0,6.0,2,7.0,20.0,2492,36,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,11,8023.333333333333,6,2,105000.0,93919.94524963919
